id	document_id	sentence_nr	content	code	title/text	curated/single	dataset
11173	Boff4051_1	1	"Das ""Bonner Loch"" soll verschwinden"	mpos	text	single	CQ_B
11174	Boff4074_1	1	Verbesserung der Gesamtsituation für Radfahrer auf der Viktoria-Brücke	mpos	text	single	CQ_B
11175	Boff4074_2	1	Sicherere Abstellmöglichkeit am Bahnhof + Stadthaus	mpos	text	single	CQ_B
11176	Boff4091_1	1	Die Strecke Beuel/ Endenich-Duisdorf weniger gefährlich gestalten.	mpos	text	single	CQ_B
11177	Boff4091_1	2	Die neue Unterführung an der Viktoriabrücke wird keine sicheren Zufahrten haben!!!	premise	text	single	CQ_B
11178	Boff4091_2	1	"Auf/ Abfahrten an der Südbrücke neu asphaltieren (Besonders Beueler Seite) ""Schlaglöcher!!!"""	mpos+premise	text	single	CQ_B
11179	Boff409_1	1	Radfahrradweg wegen abstürtz Gefahr der Schienen	non-arg	text	single	CQ_B
11180	Boff409_2	1	Sichbare Fahrradweg wegen starke Verkehrs	non-arg	text	single	CQ_B
11181	Boff4101_1	1	Fahrradweg Konzept	non-arg	text	single	CQ_B
11182	Boff4101_2	1	Verkehrsschilder zur Verwendung von Fahrradwegen	mpos	text	single	CQ_B
11183	Boff4114_1	1	Bessere Beleuchtung und Beschaffenheit des Radweges	mpos	text	single	CQ_B
11184	Boff4114_2	1	Falschparker auf Radweg stärker kontrollieren	mpos	text	single	CQ_B
11185	Boff4114_3	1	Übergang Radweg auf Straße zum Bürgersteig verbessern (Engstelle)	mpos	text	single	CQ_B
11186	Boff4116_1	1	Bei Kreuzungen sollen Fahrradfahrer geradeaus fahren können!	mpos	text	single	CQ_B
11187	Boff4116_1	2	Das Rechtsabbiegen und dann wieder links ist LEBENSBEDROHEND!!!	premise	text	single	CQ_B
11188	Boff4116_2	1	Fahrradwege die nur an einer Straßenseite fahren sind abends sehr gefährlich.	premise	text	single	CQ_B
11189	Boff4116_2	2	Autos haben asymmetrisches licht -> Blendung	premise	text	single	CQ_B
11190	Boff4116_3	1	Ebene Fahrradwege!	mpos	text	single	CQ_B
11191	Boff4116_3	2	Das hoch und runter vom Bordstein macht Räder und Köpfe kaputt!	premise	text	single	CQ_B
11192	Boff4138_2	1	Fahrradweg auf dem Hermann-Wandersleb-Ring einführen (dort fährt man zum großen Teil auf einem sehr schmalen Fußgängerweg	mpos+premise	text	single	CQ_B
11193	Boff4138_3	1	Fahrradwege um/ auf den Busbahnhof einführen	mpos	text	single	CQ_B
11194	Boff4139_1	1	Von der Fahrbahn getrennter Radweg in beide Richtungen	mpos	text	single	CQ_B
11195	Boff4139_2	1	alle Einbahnstraßen für Radfahrer freigeben	mpos	text	single	CQ_B
11196	Boff4139_3	1	an allen Ampeln Rechtsabbiegen für Radfahrer auch bei Rot erlauben	mpos	text	single	CQ_B
11197	Boff4140_1	1	Ampelschaltung nicht optimal.	premise	text	single	CQ_B
11198	Boff4140_1	2	"Der Verkehr in Richtung quer zur Poppelsdorfer-Alle hat komplett ""ROT"" aber nur eine Fußgängerampel wird grün?!"	premise	text	single	CQ_B
11199	Boff4140_1	3	Wenn der Taster gedrückt wird	non-arg	text	single	CQ_B
11200	Boff4140_2	1	Meckenheimer Allee ist sehr uneben	premise	text	single	CQ_B
11201	Boff4141_1	1	"Radwegführung ins ""Nichts"" - Änderung d. Radweg/ Verlängerung bzw. Ausbau d. Radweges im Verlauf d. Adelheidistraße"	mpos+premise	text	single	CQ_B
11202	Boff4141_2	1	Sichere Abstellmöglichkeiten in der Innenstadt	mpos	text	single	CQ_B
11203	Boff4156_2	1	Stopschild f. Autofahrer	mpos	text	single	CQ_B
11204	Boff4162_1	1	Radwege sollten besser ausgebaut werden	mpos	text	single	CQ_B
11205	Boff4162_2	1	bessere Reinigung von Radwegen	mpos	text	single	CQ_B
11206	Boff4164_1	1	Autos von Rad- + Gehwegen verbannen, mehr Kontrollen der Autos, mehr Straßen für Autos	mpos	text	single	CQ_B
11207	Boff4164_2	1	Beschilderung + Bodenmarkierungen eindeutig und einheitlich herstellen	mpos	text	single	CQ_B
11208	Boff4175_1	1	Fast sämtliche Absperrpoller auf Radwegen entfernen	mpos	text	single	CQ_B
11209	Boff4175_2	1	Getrennte Rad-, Fußgänger-, Autospuren auch auf Kosten einer Autofahrerspur	mpos	text	single	CQ_B
11210	Boff4176_1	1	Radfahrwege	non-arg	text	single	CQ_B
11211	Boff4176_2	1	Tempolimit für Radfahrer	mpos	text	single	CQ_B
11212	Boff4179_1	1	auch Radfahrer sollten wie andere Verkehrsteilnehmer auf der richtigen Straßenseite fahren	mpos	text	single	CQ_B
11213	Boff4214_1	1	Ausleuchtung des Radweges am Rhein	mpos	text	single	CQ_B
11214	Boff421_1	1	Mehr Möglichkeiten, Fahrräder zu fixieren	mpos	text	curated	CQ_B
11215	Boff421_2	1	Beseitigung alter, defekter Fahrräder	mpos	text	single	CQ_B
11216	Boff421_3	1	mehr Kontrolle von Radfahrern, die falsch sind/ oder ohne Licht fahren	mpos	text	curated	CQ_B
11217	Boff4222_1	1	Deich in Beuel Richtung Professor Neu Allee: STOP-Schild für Fahrradfahrer!!	mpos	text	single	CQ_B
11218	Boff4226_1	1	Markierung als Fahrradweg verlängern	mpos	text	single	CQ_B
11219	Boff4239_1	1	Eigene Fahrradwege	mpos	text	single	CQ_B
11220	Boff4239_3	1	Videoüberwachung von Fahrradständern	mpos	text	single	CQ_B
11221	Boff4241_1	1	Durch Wurzelwerk der nebenstehenden Bäume ist das befahren des Radweges lebensgefährlich (unzumutbar)	premise	text	single	CQ_B
11222	Boff4241_2	1	Fahrraddecke des Siegdeiches ist an vielen Stellen leider nicht durchgehend asphaltiert (Seite Berheim Mülekoren)	premise	text	single	CQ_B
11223	Boff4241_3	1	Parallel zur B56 (Stadtbezirk Beuel) ist kein durchgehender Fahrradweg	premise	text	single	CQ_B
11224	Boff4253_1	1	Fahrradstrassen werden als solche von PKW nicht akzeptiert + ingnoriert	premise	text	single	CQ_B
11225	Boff4253_2	1	Parkende Autos auf Fahrradwegen, und keine Konsequenz für den den PKWfahrer (z.B. Fahrradweg Oxfordstr.	premise	text	single	CQ_B
11226	Boff4253_3	1	Radwege i.d. Stadt unübersichtlich + gefährlich, man wird oft von Rasern geschnitten	premise	text	single	CQ_B
11227	Boff4255_1	1	Die beiden Fahrradwege recht u. links auf der Kennedybrücke sollten nur je für eine Fahrtrichtung freigegeben werden.	mpos	text	single	CQ_B
11228	Boff4255_1	2	Der zugelassene Gegenverkehr ist zu gefährlich	premise	text	single	CQ_B
11229	Boff4255_2	1	Abgetrennter Fahrradweg auf der Straße ist zu gefährlich + hier komplett eine Autospur für Fahrradfahrer freigeben.	mpos+premise	text	single	CQ_B
11230	Boff4255_2	2	Es verbleiben 3 Spuren für die Autos -> Koppenhagen als Vorbild nehmen	mpos	text	single	CQ_B
11231	Boff4255_3	1	Die Fahrradwege hier nur in eine Richtung freigeben	mpos	text	single	CQ_B
11232	Boff4266_1	1	"Auszeichnung als ""Fahrradstraße"" hat keine Praktischen Konsequenzen -> lieber richtige Fahrradwege"	mpos+premise	text	single	CQ_B
11233	Boff4266_2	1	Kombinierte Fahrrad + Fußgängerwege sind blöd -> Deutlicher trennen	mpos+premise	text	single	CQ_B
11234	Boff4266_3	1	Keine Überkreuzungen von Fuß und Fahrradwegen -> gefährlich	mpos+premise	text	single	CQ_B
11235	Boff4275_1	1	Bessere Abstellmöglichkeiten für e-Bikes z.B. extra Garagen	mpos	text	single	CQ_B
11236	Boff4275_2	1	bessere Kennzeichnungen der Radwege, auf der Fahrbahn Farblich absetzen	mpos	text	single	CQ_B
11237	Boff4282_1	1	Rechtsfahrgebot auf	mpos	text	single	CQ_B
11238	Boff4282_2	1	Beleuchtung der Radwege am Stadtrand	mpos	text	single	CQ_B
11239	Boff4282_3	1	Ampelschaltung an Kreuzungs- und Abzweigungsstellen	non-arg	text	single	CQ_B
11240	Boff4286_1	1	Schutz vor Diebstahl abgeschlossener Fahrräder	mpos	text	single	CQ_B
11241	Boff4286_2	1	Brückenaufgänge/abfahrten nach Beuel (Kennedybrücke) für Radfahrer gefährlich durch abbiegende Autofahrer	premise	text	single	CQ_B
11242	Boff4286_3	1	Spur für Fahrräder verläuft zwischen zwei Autospuren (unheimlich + gefährlich)	premise	text	single	CQ_B
11243	Boff4292_1	1	Fahrbahn gemeinsam mit Autos zügig und sicher Radfahren morgens gefährlich da Berufsverkehr	premise	text	single	CQ_B
11244	Boff4297_1	1	Mehr Abstellplätze für Fahrräder	mpos	text	single	CQ_B
11245	Boff4298_1	1	Kennedybrücke von Bonn nach Beuel!	mpos	text	single	CQ_B
11246	Boff4298_1	2	"Abfahrt im Bereich ""Brückenforum"" ist zu schnell."	premise	text	single	CQ_B
11247	Boff4298_1	3	"Es sollten ""Poller"" eingebaut werden, damit ""Abstieg"" vom Rad u. zu Fuß bis Ampel"	mpos	text	single	CQ_B
11248	Boff4298_2	1	Gefahr für Radfahrer wegen Schienen.	premise	text	single	CQ_B
11249	Boff4298_2	2	Fahre ich rechts?	non-arg	text	single	CQ_B
11250	Boff4298_2	3	Fahre ich zwischen den Schienen?	non-arg	text	single	CQ_B
11251	Boff4301_1	1	Kein Rechtsabbiegen für Autos zulassen	mpos	text	single	CQ_B
11252	Boff4301_2	1	Gute Frage!	non-arg	text	single	CQ_B
11253	Boff4301_2	2	Bin kein Verkehrsplaner.	non-arg	text	single	CQ_B
11254	Boff4301_2	3	Es ist jedenfalls lebensgefährlich für Radfahrer!	premise	text	single	CQ_B
11255	Boff4308_1	1	Fahrraddiebstahl, Fahrräder günstiger anbieten	non-arg	text	single	CQ_B
11256	Boff4308_2	1	Fahrraddiebstahl Fahrräder günstiger anbieten	non-arg	text	single	CQ_B
11257	Boff4318_1	1	Breitere/ baulich getrennte Radfahrsteifen, wenn unmittelbar daneben Parkplätze ausgewiesen sind (Verhinderung sog.	mpos	text	single	CQ_B
11258	Boff4318_1	2	"""Dooring-Unfälle"")"	non-arg	text	single	CQ_B
11259	Boff4341_1	1	klarer Radverkehr und sonstigen Verkehr trennen, insb.	mpos	text	single	CQ_B
11260	Boff4341_1	2	: - Innenstadt für Räder komplett sperren, dafür Ausweichrouten	mpos	text	single	CQ_B
11261	Boff4341_2	1	Einbahnstraßen nicht für Gegenverkehrsnutzung freigeben	mpos	text	single	CQ_B
11262	Boff4341_3	1	Mehr Polizei	mpos	text	single	CQ_B
11263	Boff4347_1	1	Fahrradweg begradigen bzw. neu teeren	mpos	text	single	CQ_B
11264	Boff4359_1	1	B56 Bonn-Beuel, ab Kreuzung Königswinterer Str. bis Konrad Adenauer Platz	mpos	text	single	CQ_B
11265	Boff4360_1	1	Vorfahrtsregelung klären (am besten pro Radfahrer) und Radweg einzeichnen	mpos	text	single	CQ_B
11266	Boff4360_2	1	Beschilderung d. Bröltalbahn-Wegs	mpos	text	single	CQ_B
11267	Boff4369_2	1	Beschaffenheit und Abtrennung der Radwege	mpos	text	single	CQ_B
11268	Boff4390_1	1	KEINE beidseitige Befahrung der Kennedybrücke durch Radfahrer mehr.	mpos	text	single	CQ_B
11269	Boff4391_1	1	Barrierefreie Ein- und Austiegsmöglichkeiten in Bahnhöfen und Haltestellen	mpos	text	single	CQ_B
11270	Boff4412_1	1	Königswintererstraße eigener Radweg	mpos	text	single	CQ_B
11271	Boff4412_2	1	Verkehrsführung Beueler Brücke ist unübersichtlich	premise	text	single	CQ_B
11272	Boff4412_3	1	Oberkassel Ampelschaltung Kalkuhl	non-arg	text	single	CQ_B
11273	Boff4417_1	1	Erneuerung der Belagen auf den Radwegen	mpos	text	single	CQ_B
11274	Boff4423_1	1	Instandsetzung des Radweg-Belags	mpos	text	single	CQ_B
11275	Boff4423_2	1	Einrichtung von Abstellanlagen	mpos	text	single	CQ_B
11276	Boff4423_3	1	Häufigere Kontrolle der parkenden Autos auf Radwege	mpos	text	single	CQ_B
11277	Boff4432_1	1	Verkehrsunabhängige Grünphasen	non-arg	text	single	CQ_B
11278	Boff4432_2	1	zugeparkte Radwege durch das Ordnungsamt kontrollieren lassen	mpos	text	single	CQ_B
11279	Boff4443_1	1	Belag der Fahrbahn	non-arg	text	single	CQ_B
11280	Boff4443_2	1	mehr Radwege und weniger Autoverkehr	mpos	text	single	CQ_B
11281	Boff4449_1	1	Straße hoch zum Venusberg ist katastrophal, kein vernünftiger Radweg	premise	text	single	CQ_B
11282	Boff4449_2	1	vernünftige Verkehrsführung am Bertha-v-Suttner-Platz	non-arg	text	single	CQ_B
11283	Boff4450_1	1	Radwege z.T. sehr gefährlich (Ampelschaltung f. Autofahrer später schalten)	premise	text	single	CQ_B
11284	Boff4450_2	1	mehr Kontrollen von agressiven Radfahrern z.T. sehr Rüpelhaft - mehr Fahrradpolizisten	mpos+premise	text	single	CQ_B
11285	Boff4452_1	1	ordentliche, freie Radwege und keine Bordsteige an den Kreuzungen (nahtloser Übergang)	mpos	text	single	CQ_B
11286	Boff4460_2	1	bessere Abstellmöglichkeiten	mpos	text	single	CQ_B
11287	Boff4462_1	1	mehr Abstellmöglichkeiten!!	mpos	text	single	CQ_B
11288	Boff4462_1	2	Breitere Fahrradwege, Fahrradwege auf beiden Seiten	mpos	text	single	CQ_B
11289	Boff4462_2	1	Fahrradfahrer müssen ernster genommen werden und mehr Platz erhalten	mpos	text	single	CQ_B
11290	Boff4462_3	1	Fahrradschnellwege z.B. Bonn-Köln Bonn-Siegburg	mpos	text	single	CQ_B
11291	Boff4472_1	1	Stellplätze von Radschrott entrümpeln	mpos	text	single	CQ_B
11292	Boff4472_2	1	Handys verbieten/ kontrollieren	mpos	text	single	CQ_B
11293	Boff4472_3	1	Skater von Radwegen fernhalten	mpos	text	single	CQ_B
11294	Boff4488_1	1	Sichere Abstellmöglichkeiten	non-arg	text	single	CQ_B
11295	Boff4488_2	1	Radweg am Rhein entlang verbreitern u. sanieren	mpos	text	single	CQ_B
11296	Boff4488_3	1	Mehr Sensibilisierung der Autofahrer für Radfahrer, z.B. durch Kampagnen, Plakate usw. vor allem das Parken betreffend u. Tür aufreißen!	mpos	text	single	CQ_B
11297	Boff4491_1	1	besserer Radweg, Radweg und Gehweg am Rhein besser trennen	mpos	text	single	CQ_B
11298	Boff4491_2	1	wo darf ich fahren und wo nicht	non-arg	text	single	CQ_B
11299	Boff4491_3	1	Verkehrsführung gefährlich	premise	text	single	CQ_B
11300	Boff4492_1	1	Der Fahrradweg geht durch den Kreisel jedoch wird dies vom Autofahrer/in nicht beachtet	premise	text	single	CQ_B
11301	Boff449_1	1	'Radwege Autokreuz, weniger LKW''s/ Autos, Reihne Radwege'	mpos	text	single	CQ_B
11302	Boff44_1	1	mehr Radständer	mpos	text	curated	CQ_B
11303	Boff44_2	1	mehr eigene Radwege	mpos	text	single	CQ_B
11304	Boff44_3	1	Radfahrer auf der Straße farblich abheben (z.B. rot)	mpos	text	single	CQ_B
11305	Boff4512_2	1	mehr Abstellmöglichkeiten an Knotenpunkten	mpos	text	single	CQ_B
11306	Boff4523_1	1	Neue Asphaltdecke f. die Fahrradwege auf Straßen	mpos	text	single	CQ_B
11307	Boff4523_2	1	Schnellweg f. Radfahrer	mpos	text	single	CQ_B
11308	Boff4523_3	1	Trennung von Fußgängern + Fahrradfahrer	mpos	text	single	CQ_B
11309	Boff4526_1	1	breitere Fahrradwege	mpos	text	single	CQ_B
11310	Boff4532_1	1	Breitere Abstellmöglichkeiten	mpos	text	single	CQ_B
11311	Boff4533_1	1	Fahrradweg führt mitten durch den Verkehr (zwischen Busspur und Kraftfahrzeugverkehr	premise	text	single	CQ_B
11312	Boff4533_2	1	Mehr Fahrradständer zum Befestigen gegen Diebstahl	mpos	text	single	CQ_B
11313	Boff4545_1	1	Mehr Abstellfläche an Bonns Bahnhof	mpos	text	single	CQ_B
11314	Boff455_1	1	Durchgängiger Radweg vor dem Bahnhof in beide Richtungen.	mpos	text	single	CQ_B
11315	Boff455_1	2	Derzeit Richtung Süden unmögl. gefühlt Richtung Norden nicht vorhanden	premise	text	single	CQ_B
11316	Boff4564_1	1	mehr sichere Abstellanlagen	mpos	text	single	CQ_B
11317	Boff4564_2	1	Beleuchtung	non-arg	text	single	CQ_B
11318	Boff4564_3	1	breitere Radwege auf Fahrbahnen	mpos	text	single	CQ_B
11319	Boff4569_1	1	weniger Nachtflüge	mpos	text	single	CQ_B
11320	Boff4569_2	1	leiserer Bahnverkehr	mpos	text	single	CQ_B
11321	Boff4569_3	1	Abgase von Schiffsverkehr verringern	mpos	text	single	CQ_B
11322	Boff4570_1	1	Radweg zw. Südbrücke und Kennedybrücke Beleuchtung, uneben, schmal	premise	text	single	CQ_B
11323	Boff4570_2	1	Direkte, sichere Wege vor allem Ost/ West Verbindung fehlen	premise	text	single	CQ_B
11324	Boff4570_3	1	Einen ordentlichen Radweg schaffen: Slalomfahr vom Bürgersteig über Schutzstreifen und um Straßenlaternen herum	mpos	text	single	CQ_B
11325	Boff4581_1	1	Vorbereitung des Radweges am Bertha v. Suttner-Platz	non-arg	text	single	CQ_B
11326	Boff4581_2	1	Ausbau Radweg B9	mpos	text	single	CQ_B
11327	Boff4581_3	1	Ausbau Radweg Südbrücke-Bad Godesberg	mpos	text	single	CQ_B
11328	Boff460_1	1	Mehr klarerer ausgezeichnete Radwege	mpos	text	curated	CQ_B
11329	Boff4614_1	1	mehr Radwege statt Fahrradschutzstreifen (die werden häufig als Parkplatz oder Fahrbahnen für Autos genutzt)	mpos+premise	text	single	CQ_B
11330	Boff4614_2	1	Abbiegemöglichkeit nach links	mpos	text	single	CQ_B
11331	Boff4616_1	1	Rücksichtslose Radfahrer!	premise	text	single	CQ_B
11332	Boff4620_1	1	Sperrung der Willhelms + Kölnstr.	mpos	text	single	CQ_B
11333	Boff4620_1	2	Für Radfahrer Unfallgefahr	premise	text	single	CQ_B
11334	Boff4622_1	1	Radwegmarkierungen wurden vor Jahren in Bonn entfernt	premise	text	single	CQ_B
11335	Boff4622_2	1	Radwege sollten nicht vom KFZ zugeparkt werden.	premise	text	single	CQ_B
11336	Boff462_1	1	Überquerung der Bahngleise im Innenstadtbereich vereinfachen	mpos	text	single	CQ_B
11337	Boff462_2	1	Ausreichend breite Fahrradwege und Autospur	mpos	text	single	CQ_B
11338	Boff462_3	1	Einbiegen auf Radweg Kaiserstraße von den Bahnübergängen sicherer machen (Hecken schneiden etc.)	mpos	text	curated	CQ_B
11339	Boff4631_1	1	Für Autofahrer, die von der Kennedybrücke kommen (von Bonn nach Beuel) sollte zum Schutz der Radfahrer für Rechtsabbieger ein Stopp-Schild stehen	mpos	text	single	CQ_B
11340	Boff4631_2	1	Auf der Königswinterer Str. ist der Fahrradweg an einigen Stellen häufig zugeparkt.	premise	text	single	CQ_B
11341	Boff4631_2	2	Evtl. Parkbuchten markieren, sodass man noch vorbei kommt oder sogar Parkverbote	mpos	text	single	CQ_B
11342	Boff4641_1	1	als hauptsächlich Fußgängerin ärgere ich mich leider eher über Radfahrer, da leider Verbotszonen, rote Ampeln u. reine Fußgängerwege für Radfahrer zu oft nicht zählen.	premise	text	single	CQ_B
11343	Boff4641_1	2	Benutzt wird, was gerade paßt, egal ob da Fußgänger sind	premise	text	single	CQ_B
11344	Boff4654_1	1	Fahrradübergänge über Kreuzung von keinem Radweg zu offiziellem Radweg verbessern.	mpos	text	single	CQ_B
11345	Boff465_1	1	Eigene Radwege	mpos	text	single	CQ_B
11346	Boff465_2	1	Man sollte nicht gezwungen sein, über die Schienen der STR zu fahren	mpos	text	single	CQ_B
11347	Boff4661_1	1	grüne Welle	non-arg	text	single	CQ_B
11348	Boff4661_2	1	ebene Radfahrwege (Baumwurzeln)	non-arg	text	single	CQ_B
11349	Boff467_1	1	Verkehr zu stark auf Autos fokusiert.	premise	text	single	CQ_B
11350	Boff467_2	1	Fahrräder sollten mehr begünstigt werden.	mpos	text	curated	CQ_B
11351	Boff4693_1	1	Fahren nur in eine Richtung erlauben; ist sicherer für alle Verkehrsteilnehmer	mpos	text	single	CQ_B
11352	Boff4693_2	1	sicherer durch getrenntere Spuren	mpos	text	single	CQ_B
11353	Boff4697_1	1	Spuren Fußgänger & Radfahrer tauschen, da Spur für Radfahrer momentan zu schmal (gerade so passt man zu zwei nebeneinander)	mpos+premise	text	single	CQ_B
11354	Boff4697_2	1	breitere Radspuren, da unterschiedliche Radfuhrgeschwindigkeiten und Überholvorgänge bzw. Sicherheit mit Abständen zu Autos	mpos+premise	text	single	CQ_B
11355	Boff4697_3	1	Radstraßen bzw. Radschnellwege ohne Behinderung von Fußgängern	mpos	text	single	CQ_B
11356	Boff4704_1	1	Verbreitern der Straßen, da Autos gezwungen sind auf den Fahrradwegen zu fahren was diese sehr unsicher macht.	mpos+premise	text	single	CQ_B
11357	Boff4716_1	1	Radfahrweg breiter	mpos	text	single	CQ_B
11358	Boff4716_2	1	eigener, bessere Radweg	mpos	text	single	CQ_B
11359	Boff4725_1	1	Radschnellweg am Poppeldorfer Schloss und HBF mit eigener Unterführung der Bahnlinie und weiter bis zur Kennedybrücke	mpos	text	single	CQ_B
11360	Boff4725_2	1	Optimierung des Radweges Kennedy-Brücke-Fr.-Breuer-Obere Willhelm-Siegburger Str. mit verbesserter Bahnunterführung und Querung Königswinterer Str.	mpos	text	single	CQ_B
11361	Boff4725_3	1	Keine alternierende Streckenführung des Radweges entlang der Siegbruger Str.	mpos	text	single	CQ_B
11362	Boff474_1	1	Nicht möglich, da zu enge Bebauung	non-arg	text	single	CQ_B
11363	Boff475_1	1	Abstellanlagen	non-arg	text	curated	CQ_B
11364	Boff475_2	1	Oberfläche d. Radwege verbessern	mpos	text	single	CQ_B
11365	Boff4760_1	1	Verkehrsführung Bertha von Suttner Platz	non-arg	text	single	CQ_B
11366	Boff4767_1	1	Fahrradwegausbau	non-arg	text	single	CQ_B
11367	Boff4767_2	1	eigene Spur für Fahrräder	mpos	text	single	CQ_B
11368	Boff4767_3	1	Mehr Sicherheit für Fahrräder	mpos	text	single	CQ_B
11369	Boff4769_1	1	Radweg nach rechts verlegen.	mpos	text	single	CQ_B
11370	Boff4769_1	2	Richtung Berliner Freiheit	mpos	text	single	CQ_B
11371	Boff4769_2	1	Kennedybrücke Radfahrer auf rechte Brückenseite zwingen	mpos	text	single	CQ_B
11372	Boff4769_3	1	Radweg/ Fußgänger/ Wege farblich markieren Leinenzwang für Hunde	mpos	text	single	CQ_B
11373	Boff4781_1	1	mehr gekennzeichnete Radwege	mpos	text	single	CQ_B
11374	Boff4796_2	1	Sicherheit Kreuzung	non-arg	text	single	CQ_B
11375	Boff4799_1	1	Fahrradstellplätze am Hauptbahnhof	non-arg	text	single	CQ_B
11376	Boff47_1	1	Verbreiterung des Radwegs	mpos	text	single	CQ_B
11377	Boff47_2	1	Unterführungen für Radfahrer (+ Fußgänger)	mpos	text	single	CQ_B
11378	Boff47_3	1	öffentliche Freigabe der Rheinpromenade/ deutliche Verbreiterung des Radwegs	mpos	text	single	CQ_B
11379	Boff4826_1	1	Jedes Fahrrad sollte eine Klingel haben!	mpos	text	single	CQ_B
11380	Boff4827_1	1	Abstellanlagen - Anwohner beschweren sich, wenn Räder an Mauern, Bäumen, etc. stehen	mpos+premise	text	single	CQ_B
11381	Boff4827_2	1	Radwege ausbauen nicht nur aufzeichnen!	mpos+premise	text	single	CQ_B
11382	Boff4827_3	1	Wartezeit an Schranken problematisch	premise	text	single	CQ_B
11383	Boff4829_1	1	Absenkung der Bordsteinkante	mpos	text	single	CQ_B
11384	Boff4829_3	1	Sichere Abstellanlagen in der Innenstadt	mpos	text	single	CQ_B
11385	Boff4830_1	1	eigene Radspur am Fahrbahnrand einrichten, nicht mehr zwischen den Spuren	mpos+premise	text	single	CQ_B
11386	Boff4830_2	1	Es sollte eine Möglichkeit geschaffen werden, von der Thomas-Mann-Str. aus die Unterführung zu erreichen, um die Bahn zu überqueren	mpos	text	single	CQ_B
11387	Boff4836_1	1	Fahrradüberquerung ermöglichen	mpos	text	single	CQ_B
11388	Boff4836_2	1	durchgängige Fahrradwege am Rhein	mpos	text	single	CQ_B
11389	Boff4841_1	1	Mehr sichere Abstellplätze in der Innenstadt	mpos	text	single	CQ_B
11390	Boff4841_2	1	Beleuchtung auf der Brücke	non-arg	text	single	CQ_B
11391	Boff4844_1	1	Radweg löchrig: z.T. gefährlich, da Wurzeln und zu schmal	premise	text	single	CQ_B
11392	Boff4844_2	1	Verkehrsführung gemeingefährlich wg. der Rechtsabbieger (Autos)	premise	text	single	CQ_B
11393	Boff4844_3	1	Gefährliche Verkehrsführung -> Radfahrer sollten nur in eine Richtung fahren dürfen (Gegenverkehr auf dem Radweg zu gefährlich)	mpos+premise	text	single	CQ_B
11394	Boff4853_1	1	Fahrradspur	non-arg	text	single	CQ_B
11395	Boff4853_2	1	Fahrrad-Abstellmöglichkeiten	non-arg	text	single	CQ_B
11396	Boff485_1	1	bessere Beleuchtung	mpos	text	single	CQ_B
11397	Boff485_2	1	Ausbessern von Schlaglöchern	mpos	text	curated	CQ_B
11398	Boff4861_1	1	Genügend Platz auf dem Rad- und Fußgängerweg	premise	text	single	CQ_B
11399	Boff4866_1	1	Insgesamt gibt es im Stadtteil Beuel zu wenig Radwege insbesondere der direkte Weg von Richtung Sank Augustin in die Innenstadt ist mit dem Rad schwierig	premise	text	single	CQ_B
11400	Boff4866_2	1	Bessere Radwegführung zum Rhein hin	mpos	text	single	CQ_B
11401	Boff4866_3	1	Sicherer Radweg entlang Bundesstraße 56, Quer durch Bonner City	mpos	text	single	CQ_B
11402	Boff4886_1	1	Teilen Sie Autofahrern mit, dass Fahrradfahrer Verkehrsteilnehmer sind und keine Störer, die sie nur aufhalten.	mpos	text	single	CQ_B
11403	Boff4906_1	1	Radweg nach Menden (Troisdorf) Brücke über die Sieg.	non-arg	text	single	CQ_B
11404	Boff4906_1	2	Nur über die L16 möglich	premise	text	single	CQ_B
11405	Boff4922_1	1	Eigene Radspur	non-arg	text	single	CQ_B
11406	Boff4922_2	1	Eigener Radweg	non-arg	text	single	CQ_B
11407	Boff4925_1	1	Fahrradwege	non-arg	text	single	CQ_B
11408	Boff4925_2	1	gemeinsamer Radweg mit Fußgängern + Autos, Übergang zwischen Burgersteig runter zur Straße	mpos	text	single	CQ_B
11409	Boff4929_1	1	mehr Abstellplätze in Innenstadt	mpos	text	single	CQ_B
11410	Boff4929_2	1	Durchgängiger Radweg entlang der B56	mpos	text	single	CQ_B
11411	Boff4935_1	1	mehr Wege für Fahrradfahrer alleine od. klar getrennt	mpos	text	single	CQ_B
11412	Boff4935_2	1	Wurzelschäden beseitigen	mpos	text	single	CQ_B
11413	Boff4935_3	1	"Abstellplätze an den ""Haupteingängen"" zur Fußgängerzone"	mpos	text	single	CQ_B
11414	Boff494_1	1	Parkplätze	non-arg	text	single	CQ_B
11415	Boff494_2	1	100m² mit Ständern in den Tiefgaragen zum Pauschalpreis, z.B. €1 für 2 Std.	mpos	text	single	CQ_B
11416	Boff4959_1	1	Auto-Parkplätze durch Fahrrad-Abstellanlagen ersetzen	mpos	text	single	CQ_B
11417	Boff4965_1	1	Die engen Verkehrsverhältnisse lassen eine gute bis optimale Verkehrsführung für Radfahrer nicht zu.	premise	text	single	CQ_B
11418	Boff4965_2	1	Das Verhältnis aller Verkehrsteilnehmer untereinander müßte gesteigert werden, damit ein gemeinsames Fahren auf den Straßen innerorts möglich wird.	mpos+premise	text	single	CQ_B
11419	Boff4965_3	1	Das Abtrennen eines Radweges von einer schon engen Straße ist fur alle Verkehrsteilnehmer eine schwierige Balance.	premise	text	single	CQ_B
